Usage_ID,Customer_ID,Usage_Month,Usage_Hours,Sessions,Data_Usage_GB,Usage_Issue_Count
U03789_02,CUST03789,2025-11-01,28.99,15,37.77,2
U03789_03,CUST03789,2025-12-01,14.47,23,36.18,4
U03789_04,CUST03789,2026-01-01,15.82,23,26.35,1
U03789_05,CUST03789,2026-02-01,26.01,11,28.58,1
U03789_06,CUST03789,2026-03-01,30.36,14,45.66,1
U03789_07,CUST03789,2026-04-01,12.68,18,55.3,0
U03790_01,CUST03790,2026-04-01,16.75,30,34.98,2
U03790_02,CUST03790,2026-05-01,8.76,11,12.57,1
U03791_01,CUST03791,2024-03-01,23.71,5,24.51,2
U03791_02,CUST03791,2024-04-01,11.4,10,28.47,0
U03791_03,CUST03791,2024-05-01,9.73,15,27.59,3
U03791_04,CUST03791,2024-06-01,17.35,19,44.2,1
U03791_05,CUST03791,2024-07-01,16.81,11,43.88,1
U03791_06,CUST03791,2024-08-01,20.37,4,42.9,1
U03791_07,CUST03791,2024-09-01,22.52,4,49.75,0
U03791_08,CUST03791,2024-10-01,30.72,14,31.16,1
U03791_09,CUST03791,2024-11-01,7.36,22,48.83,0
U03791_10,CUST03791,2024-12-01,28.57,14,62.96,0
U03791_11,CUST03791,2025-01-01,5.05,19,30.72,2
U03791_12,CUST03791,2025-02-01,2.94,18,25.1,0
U03791_13,CUST03791,2025-03-01,45.24,30,37.09,3
U03791_14,CUST03791,2025-04-01,16.26,16,30.87,1
U03791_15,CUST03791,2025-05-01,28.16,17,26.96,1
U03791_16,CUST03791,2025-06-01,50.27,25,29.47,0
U03791_17,CUST03791,2025-07-01,8.03,17,30.39,0
U03792_01,CUST03792,2025-02-01,48.91,30,26.24,2
U03792_02,CUST03792,2025-03-01,19.47,1,28.74,2
U03792_03,CUST03792,2025-04-01,52.19,18,33.93,1
U03792_04,CUST03792,2025-05-01,22.09,22,39.76,0
U03792_05,CUST03792,2025-06-01,31.84,24,33.13,1
U03792_06,CUST03792,2025-07-01,28.35,15,31.76,1
U03792_07,CUST03792,2025-08-01,3.88,20,41.77,2
U03792_08,CUST03792,2025-09-01,39.66,15,37.51,0
U03792_09,CUST03792,2025-10-01,16.76,16,39.03,0
U03792_10,CUST03792,2025-11-01,11.08,2,43.21,2
U03792_11,CUST03792,2025-12-01,20.05,26,42.27,0
U03792_12,CUST03792,2026-01-01,28.01,23,19.53,1
U03792_13,CUST03792,2026-02-01,14.86,18,23.85,1
U03792_14,CUST03792,2026-03-01,44.05,18,17.71,1
U03792_15,CUST03792,2026-04-01,18.08,29,23.64,1
U03793_01,CUST03793,2025-07-01,17.05,5,22.65,2
U03793_02,CUST03793,2025-08-01,20.59,18,25.35,0
U03793_03,CUST03793,2025-09-01,32.51,14,29.72,2
U03793_04,CUST03793,2025-10-01,12.25,7,32.3,0
U03793_05,CUST03793,2025-11-01,30.96,21,33.08,1
U03793_06,CUST03793,2025-12-01,17.78,20,28.67,2
U03793_07,CUST03793,2026-01-01,21.89,6,42.03,1
U03793_08,CUST03793,2026-02-01,16.69,13,56.13,0
U03793_09,CUST03793,2026-03-01,5.97,1,29.86,4
U03793_10,CUST03793,2026-04-01,20.63,23,43.8,0
U03793_11,CUST03793,2026-05-01,34.05,13,34.27,0
U03794_01,CUST03794,2025-01-01,14.44,25,26.3,1
U03794_02,CUST03794,2025-02-01,11.87,14,22.36,1
U03794_03,CUST03794,2025-03-01,21.69,20,19.28,0
U03794_04,CUST03794,2025-04-01,12.51,14,31.38,1
U03794_05,CUST03794,2025-05-01,14.0,17,29.7,0
U03794_06,CUST03794,2025-06-01,25.16,27,30.53,2
U03794_07,CUST03794,2025-07-01,46.2,15,22.73,1
U03794_08,CUST03794,2025-08-01,11.84,27,33.81,0
U03794_09,CUST03794,2025-09-01,8.34,11,20.07,0
U03794_10,CUST03794,2025-10-01,25.33,20,26.37,0
U03794_11,CUST03794,2025-11-01,11.14,18,28.64,0
U03794_12,CUST03794,2025-12-01,32.4,20,44.91,0
U03794_13,CUST03794,2026-01-01,36.6,26,27.09,0
U03794_14,CUST03794,2026-02-01,14.27,20,41.51,1
U03794_15,CUST03794,2026-03-01,12.93,31,26.47,0
U03794_16,CUST03794,2026-04-01,13.52,18,25.32,0
U03794_17,CUST03794,2026-05-01,15.7,21,30.61,0
U03795_01,CUST03795,2026-02-01,18.79,26,44.3,1
U03795_02,CUST03795,2026-03-01,18.52,20,24.35,0
U03795_03,CUST03795,2026-04-01,9.11,9,19.74,0
U03795_04,CUST03795,2026-05-01,14.55,19,39.8,0
U03796_01,CUST03796,2025-01-01,23.82,12,29.15,0
U03796_02,CUST03796,2025-02-01,21.44,18,44.85,1
U03796_03,CUST03796,2025-03-01,28.5,15,32.43,0
U03796_04,CUST03796,2025-04-01,16.38,13,20.76,3
U03796_05,CUST03796,2025-05-01,9.7,17,22.41,1
U03796_06,CUST03796,2025-06-01,35.31,23,30.12,0
U03796_07,CUST03796,2025-07-01,25.69,22,27.83,2
U03796_08,CUST03796,2025-08-01,38.09,3,34.11,2
U03796_09,CUST03796,2025-09-01,17.65,18,44.97,0
U03796_10,CUST03796,2025-10-01,22.02,20,52.27,0
U03796_11,CUST03796,2025-11-01,4.64,18,24.24,2
U03796_12,CUST03796,2025-12-01,20.84,20,39.8,0
U03796_13,CUST03796,2026-01-01,5.37,18,33.87,2
U03796_14,CUST03796,2026-02-01,11.45,26,42.62,0
U03796_15,CUST03796,2026-03-01,26.22,16,31.25,2
U03796_16,CUST03796,2026-04-01,5.8,6,40.36,1
U03797_01,CUST03797,2025-10-01,29.93,23,20.13,2
U03797_02,CUST03797,2025-11-01,20.04,34,29.77,1
U03797_03,CUST03797,2025-12-01,24.55,11,46.42,1
U03797_04,CUST03797,2026-01-01,7.01,19,19.57,1
U03797_05,CUST03797,2026-02-01,8.0,11,42.21,1
U03797_06,CUST03797,2026-03-01,14.13,15,28.21,0
U03797_07,CUST03797,2026-04-01,12.57,17,21.47,0
U03797_08,CUST03797,2026-05-01,12.63,21,37.35,0
U03798_01,CUST03798,2026-02-01,37.76,14,40.16,0
U03798_02,CUST03798,2026-03-01,25.26,34,17.33,0
U03798_03,CUST03798,2026-04-01,26.43,11,31.19,0
U03799_01,CUST03799,2025-06-01,28.76,27,24.49,0
U03799_02,CUST03799,2025-07-01,12.7,17,24.87,0
U03799_03,CUST03799,2025-08-01,17.69,21,13.6,2
U03799_04,CUST03799,2025-09-01,18.24,20,37.95,0
U03799_05,CUST03799,2025-10-01,36.19,11,11.06,1
U03799_06,CUST03799,2025-11-01,3.24,15,24.58,1
U03799_07,CUST03799,2025-12-01,40.44,15,27.42,1
U03799_08,CUST03799,2026-01-01,22.21,15,6.91,0
U03799_09,CUST03799,2026-02-01,14.72,10,26.31,1
U03799_10,CUST03799,2026-03-01,12.84,27,40.6,0
U03799_11,CUST03799,2026-04-01,18.9,3,7.21,1
U03800_01,CUST03800,2025-01-01,26.0,14,27.46,0
U03800_02,CUST03800,2025-02-01,24.17,22,25.9,0
U03800_03,CUST03800,2025-03-01,44.12,17,21.17,1
U03800_04,CUST03800,2025-04-01,32.77,19,5.74,0
U03800_05,CUST03800,2025-05-01,14.59,16,9.74,0
U03800_06,CUST03800,2025-06-01,25.62,9,32.65,0
U03800_07,CUST03800,2025-07-01,10.04,32,19.04,1
U03800_08,CUST03800,2025-08-01,16.22,7,26.48,1
U03800_09,CUST03800,2025-09-01,7.28,23,18.66,0
U03800_10,CUST03800,2025-10-01,51.32,5,18.82,1
U03800_11,CUST03800,2025-11-01,4.42,32,22.98,1
U03800_12,CUST03800,2025-12-01,21.45,9,27.68,0
U03800_13,CUST03800,2026-01-01,29.55,11,0.2,0
U03800_14,CUST03800,2026-02-01,13.77,11,24.9,0
U03800_15,CUST03800,2026-03-01,16.08,21,26.0,1
U03800_16,CUST03800,2026-04-01,37.87,18,30.44,3
U03800_17,CUST03800,2026-05-01,17.68,12,17.77,2
U03801_01,CUST03801,2026-02-01,19.74,16,13.0,1
U03801_02,CUST03801,2026-03-01,29.66,29,30.78,0
U03801_03,CUST03801,2026-04-01,83.68,22,37.32,1
U03802_01,CUST03802,2024-01-01,34.54,14,25.22,2
U03802_02,CUST03802,2024-02-01,12.99,25,26.65,0
U03802_03,CUST03802,2024-03-01,23.07,8,35.92,1
U03802_04,CUST03802,2024-04-01,15.46,5,47.28,1
U03802_05,CUST03802,2024-05-01,15.9,18,35.28,0
U03802_06,CUST03802,2024-06-01,23.16,24,29.87,1
U03802_07,CUST03802,2024-07-01,17.44,19,37.62,2
U03802_08,CUST03802,2024-08-01,58.25,20,25.3,0
U03802_09,CUST03802,2024-09-01,23.96,16,37.73,0
U03802_10,CUST03802,2024-10-01,25.68,12,36.6,0
U03802_11,CUST03802,2024-11-01,42.55,31,24.0,0
U03802_12,CUST03802,2024-12-01,28.28,19,38.36,1
U03802_13,CUST03802,2025-01-01,16.46,18,35.54,0
U03802_14,CUST03802,2025-02-01,32.17,26,48.38,1
U03802_15,CUST03802,2025-03-01,12.81,29,30.42,0
U03802_16,CUST03802,2025-04-01,7.08,25,28.24,3
U03802_17,CUST03802,2025-05-01,23.19,12,22.96,0
U03802_18,CUST03802,2025-06-01,44.36,34,35.95,0
U03803_01,CUST03803,2025-04-01,23.4,15,29.45,0
U03803_02,CUST03803,2025-05-01,16.76,21,35.43,2
U03803_03,CUST03803,2025-06-01,37.12,11,36.45,1
U03803_04,CUST03803,2025-07-01,11.17,22,24.64,1
U03803_05,CUST03803,2025-08-01,38.19,14,13.88,1
U03803_06,CUST03803,2025-09-01,8.14,17,13.53,1
U03803_07,CUST03803,2025-10-01,7.25,27,27.53,2
U03803_08,CUST03803,2025-11-01,32.74,25,26.64,0
U03803_09,CUST03803,2025-12-01,6.33,16,34.03,4
U03803_10,CUST03803,2026-01-01,22.17,17,13.78,1
U03803_11,CUST03803,2026-02-01,26.68,19,34.81,0
U03803_12,CUST03803,2026-03-01,20.93,35,37.98,0
U03803_13,CUST03803,2026-04-01,35.77,19,53.83,3
U03803_14,CUST03803,2026-05-01,45.74,22,36.46,0
U03804_01,CUST03804,2024-06-01,21.09,21,22.37,2
U03804_02,CUST03804,2024-07-01,4.13,27,20.98,0
U03804_03,CUST03804,2024-08-01,12.54,18,7.73,4
U03804_04,CUST03804,2024-09-01,15.82,24,12.7,3
U03804_05,CUST03804,2024-10-01,19.37,7,0.2,2
U03804_06,CUST03804,2024-11-01,21.23,16,7.51,1
U03804_07,CUST03804,2024-12-01,14.26,9,2.43,0
U03804_08,CUST03804,2025-01-01,19.25,18,16.78,1
U03804_09,CUST03804,2025-02-01,15.88,17,28.66,0
U03804_10,CUST03804,2025-03-01,20.61,20,4.42,0
U03804_11,CUST03804,2025-04-01,31.56,5,3.2,3
U03804_12,CUST03804,2025-05-01,10.86,15,28.7,0
U03804_13,CUST03804,2025-06-01,20.98,9,45.59,0
U03804_14,CUST03804,2025-07-01,4.26,24,31.42,1
U03804_15,CUST03804,2025-08-01,22.66,17,9.65,0
U03804_16,CUST03804,2025-09-01,13.31,24,0.2,0
U03804_17,CUST03804,2025-10-01,12.43,24,25.97,1
U03805_01,CUST03805,2024-12-01,52.38,16,36.12,2
U03805_02,CUST03805,2025-01-01,28.42,27,39.07,0
U03805_03,CUST03805,2025-02-01,36.72,12,29.44,0
U03805_04,CUST03805,2025-03-01,49.03,17,12.97,0
U03805_05,CUST03805,2025-04-01,6.55,30,35.34,1
U03805_06,CUST03805,2025-05-01,44.37,26,33.08,0
U03805_07,CUST03805,2025-06-01,16.2,14,31.44,1
U03805_08,CUST03805,2025-07-01,50.54,8,14.45,3
U03805_09,CUST03805,2025-08-01,23.8,7,41.8,0
U03805_10,CUST03805,2025-09-01,33.93,14,32.91,2
U03805_11,CUST03805,2025-10-01,34.9,18,30.18,1
U03805_12,CUST03805,2025-11-01,31.79,25,25.98,1
U03805_13,CUST03805,2025-12-01,28.01,9,27.55,4
U03805_14,CUST03805,2026-01-01,18.88,17,21.29,0
U03805_15,CUST03805,2026-02-01,20.53,6,21.63,1
U03805_16,CUST03805,2026-03-01,12.55,25,25.19,0
U03805_17,CUST03805,2026-04-01,8.43,25,22.33,0
U03805_18,CUST03805,2026-05-01,7.21,13,32.39,1
U03806_01,CUST03806,2024-08-01,8.24,13,38.14,0
U03806_02,CUST03806,2024-09-01,22.86,19,49.83,2
U03806_03,CUST03806,2024-10-01,25.51,9,41.87,1
U03806_04,CUST03806,2024-11-01,14.73,12,52.65,3
U03806_05,CUST03806,2024-12-01,14.98,20,32.3,4
U03806_06,CUST03806,2025-01-01,27.83,14,16.94,2
U03806_07,CUST03806,2025-02-01,9.71,22,21.38,1
U03806_08,CUST03806,2025-03-01,26.15,12,34.55,0
U03806_09,CUST03806,2025-04-01,18.33,27,21.28,0
U03806_10,CUST03806,2025-05-01,4.71,40,49.74,2
U03806_11,CUST03806,2025-06-01,26.99,23,25.38,2
U03806_12,CUST03806,2025-07-01,22.89,21,36.69,0
U03806_13,CUST03806,2025-08-01,30.95,18,32.19,3
U03806_14,CUST03806,2025-09-01,28.51,10,38.79,1
U03806_15,CUST03806,2025-10-01,20.11,19,25.46,1
U03806_16,CUST03806,2025-11-01,48.13,14,31.24,2
U03806_17,CUST03806,2025-12-01,5.56,26,22.22,1
U03806_18,CUST03806,2026-01-01,32.62,10,40.0,2
U03807_01,CUST03807,2025-07-01,17.04,19,6.33,1
U03807_02,CUST03807,2025-08-01,29.47,22,5.58,2
U03807_03,CUST03807,2025-09-01,32.72,8,14.43,0
U03807_04,CUST03807,2025-10-01,12.87,9,21.79,2
U03807_05,CUST03807,2025-11-01,9.53,21,14.67,1
U03807_06,CUST03807,2025-12-01,10.88,7,21.2,2
U03807_07,CUST03807,2026-01-01,17.93,2,28.57,0
U03807_08,CUST03807,2026-02-01,13.84,11,24.31,0
U03807_09,CUST03807,2026-03-01,20.99,16,20.31,0
U03807_10,CUST03807,2026-04-01,38.11,9,19.01,0
U03808_01,CUST03808,2024-10-01,24.45,16,16.8,1
U03808_02,CUST03808,2024-11-01,18.26,13,29.52,1
U03808_03,CUST03808,2024-12-01,19.19,11,38.48,0
U03808_04,CUST03808,2025-01-01,19.31,14,28.58,1
U03808_05,CUST03808,2025-02-01,26.85,17,42.92,3
U03808_06,CUST03808,2025-03-01,22.58,25,43.93,1
U03808_07,CUST03808,2025-04-01,20.23,8,18.44,0
U03808_08,CUST03808,2025-05-01,29.88,17,27.39,2
U03808_09,CUST03808,2025-06-01,20.55,4,34.79,0
U03808_10,CUST03808,2025-07-01,1.05,20,32.46,1
U03808_11,CUST03808,2025-08-01,15.94,13,40.68,1
U03808_12,CUST03808,2025-09-01,16.12,5,29.88,1
U03808_13,CUST03808,2025-10-01,14.65,22,25.85,0
U03808_14,CUST03808,2025-11-01,13.37,29,38.43,0
U03808_15,CUST03808,2025-12-01,9.45,25,13.42,1
U03808_16,CUST03808,2026-01-01,25.7,24,19.03,0
U03808_17,CUST03808,2026-02-01,9.56,28,29.7,0
U03809_01,CUST03809,2025-05-01,14.1,23,43.82,0
U03809_02,CUST03809,2025-06-01,12.29,18,34.17,0
U03809_03,CUST03809,2025-07-01,35.03,11,22.73,0
U03809_04,CUST03809,2025-08-01,10.96,5,33.45,0
U03809_05,CUST03809,2025-09-01,27.47,18,53.17,0
U03809_06,CUST03809,2025-10-01,23.92,18,20.73,0
U03809_07,CUST03809,2025-11-01,21.65,15,43.48,1
U03809_08,CUST03809,2025-12-01,14.07,14,30.31,1
U03809_09,CUST03809,2026-01-01,15.52,15,33.87,2
U03809_10,CUST03809,2026-02-01,24.26,18,37.46,0
U03809_11,CUST03809,2026-03-01,25.14,17,22.26,1
U03809_12,CUST03809,2026-04-01,19.23,10,24.56,0
U03809_13,CUST03809,2026-05-01,25.82,22,11.75,1
U03810_01,CUST03810,2024-04-01,27.44,22,34.76,0
U03810_02,CUST03810,2024-05-01,30.71,7,27.37,1
U03810_03,CUST03810,2024-06-01,21.11,10,20.77,0
U03810_04,CUST03810,2024-07-01,8.93,18,33.41,1
U03810_05,CUST03810,2024-08-01,15.21,18,47.76,0
U03810_06,CUST03810,2024-09-01,12.5,17,36.34,0
U03810_07,CUST03810,2024-10-01,4.9,24,27.65,2
U03810_08,CUST03810,2024-11-01,16.32,7,40.92,0
U03810_09,CUST03810,2024-12-01,14.02,23,15.46,3
U03810_10,CUST03810,2025-01-01,5.05,14,44.3,0
U03810_11,CUST03810,2025-02-01,23.95,12,47.5,0
U03810_12,CUST03810,2025-03-01,21.98,16,29.71,1
U03810_13,CUST03810,2025-04-01,28.07,15,32.36,2
U03810_14,CUST03810,2025-05-01,27.0,19,27.52,1
U03810_15,CUST03810,2025-06-01,17.83,6,26.92,1
U03810_16,CUST03810,2025-07-01,21.28,15,30.81,1
U03810_17,CUST03810,2025-08-01,11.28,34,38.95,2
U03810_18,CUST03810,2025-09-01,7.11,6,42.15,1
U03811_01,CUST03811,2026-02-01,33.54,27,10.15,0
U03811_02,CUST03811,2026-03-01,15.43,19,21.61,0
U03811_03,CUST03811,2026-04-01,12.62,21,5.56,0
U03812_01,CUST03812,2026-04-01,7.37,22,38.94,1
U03812_02,CUST03812,2026-05-01,41.1,15,39.31,0
U03813_01,CUST03813,2025-02-01,31.65,13,32.63,1
U03813_02,CUST03813,2025-03-01,20.44,19,45.15,0
U03813_03,CUST03813,2025-04-01,20.12,25,25.54,1
U03813_04,CUST03813,2025-05-01,36.19,15,29.85,0
U03813_05,CUST03813,2025-06-01,8.81,19,41.03,1
U03813_06,CUST03813,2025-07-01,7.38,17,19.01,0
U03813_07,CUST03813,2025-08-01,11.95,14,28.16,3
U03813_08,CUST03813,2025-09-01,39.69,21,25.25,1
U03813_09,CUST03813,2025-10-01,15.19,15,25.06,2
U03813_10,CUST03813,2025-11-01,27.47,18,34.5,2
U03813_11,CUST03813,2025-12-01,11.99,17,26.22,1
U03813_12,CUST03813,2026-01-01,35.26,22,34.42,1
U03813_13,CUST03813,2026-02-01,10.37,19,27.0,2
U03813_14,CUST03813,2026-03-01,17.24,23,31.69,0
U03813_15,CUST03813,2026-04-01,12.9,17,47.15,0
U03814_01,CUST03814,2025-04-01,16.29,4,5.09,2
U03814_02,CUST03814,2025-05-01,17.43,21,23.04,0
U03814_03,CUST03814,2025-06-01,10.32,10,0.91,0
U03814_04,CUST03814,2025-07-01,36.08,17,14.57,1
U03814_05,CUST03814,2025-08-01,12.38,12,22.49,1
U03814_06,CUST03814,2025-09-01,22.91,17,29.6,1
U03814_07,CUST03814,2025-10-01,7.19,17,9.57,0
U03814_08,CUST03814,2025-11-01,10.84,33,19.64,1
U03814_09,CUST03814,2025-12-01,24.49,14,25.48,3
U03814_10,CUST03814,2026-01-01,30.12,26,8.18,2
U03814_11,CUST03814,2026-02-01,26.19,20,27.23,0
U03814_12,CUST03814,2026-03-01,19.3,34,16.25,0
U03814_13,CUST03814,2026-04-01,14.59,17,25.1,3
U03814_14,CUST03814,2026-05-01,20.81,14,22.68,1
U03815_01,CUST03815,2026-03-01,8.47,10,30.33,1
U03815_02,CUST03815,2026-04-01,28.67,13,28.49,0
U03815_03,CUST03815,2026-05-01,16.23,20,39.14,0
U03816_01,CUST03816,2025-06-01,76.93,24,41.1,1
U03816_02,CUST03816,2025-07-01,13.89,14,25.29,0
U03816_03,CUST03816,2025-08-01,7.63,16,27.26,0
U03816_04,CUST03816,2025-09-01,12.11,18,23.33,0
U03816_05,CUST03816,2025-10-01,12.89,16,28.32,0
U03816_06,CUST03816,2025-11-01,12.25,23,29.65,0
U03816_07,CUST03816,2025-12-01,16.66,24,20.65,0
U03816_08,CUST03816,2026-01-01,31.65,15,32.55,2
U03816_09,CUST03816,2026-02-01,20.83,16,30.67,0
U03816_10,CUST03816,2026-03-01,26.97,29,4.37,1
U03816_11,CUST03816,2026-04-01,13.26,26,15.55,1
U03817_01,CUST03817,2026-02-01,22.45,4,15.62,1
U03817_02,CUST03817,2026-03-01,24.57,19,38.17,0
U03817_03,CUST03817,2026-04-01,24.28,25,36.74,1
U03818_01,CUST03818,2024-05-01,29.07,10,30.91,0
U03818_02,CUST03818,2024-06-01,26.23,22,12.44,2
U03818_03,CUST03818,2024-07-01,11.38,16,21.5,2
U03818_04,CUST03818,2024-08-01,29.34,3,32.26,2
U03818_05,CUST03818,2024-09-01,19.94,11,11.68,1
U03818_06,CUST03818,2024-10-01,19.63,19,24.9,1
U03818_07,CUST03818,2024-11-01,17.81,18,14.39,3
U03818_08,CUST03818,2024-12-01,7.93,5,21.07,0
U03818_09,CUST03818,2025-01-01,16.3,19,7.53,2
U03818_10,CUST03818,2025-02-01,18.72,19,22.14,0
U03818_11,CUST03818,2025-03-01,16.35,17,0.2,0
U03818_12,CUST03818,2025-04-01,43.11,14,11.01,2
U03818_13,CUST03818,2025-05-01,19.03,12,26.19,0
U03818_14,CUST03818,2025-06-01,35.28,12,26.42,1
U03818_15,CUST03818,2025-07-01,31.21,26,37.89,0
U03818_16,CUST03818,2025-08-01,16.95,26,18.18,0
U03818_17,CUST03818,2025-09-01,16.58,17,16.54,1
U03818_18,CUST03818,2025-10-01,33.9,18,28.51,1
U03819_01,CUST03819,2025-07-01,19.07,16,30.71,2
U03819_02,CUST03819,2025-08-01,25.38,10,19.76,1
U03819_03,CUST03819,2025-09-01,13.94,34,12.05,1
U03819_04,CUST03819,2025-10-01,32.93,8,3.99,0
U03819_05,CUST03819,2025-11-01,5.77,27,35.23,0
U03819_06,CUST03819,2025-12-01,16.63,13,27.5,4
U03819_07,CUST03819,2026-01-01,27.99,24,27.58,0
U03819_08,CUST03819,2026-02-01,10.7,15,34.32,2
U03819_09,CUST03819,2026-03-01,17.89,16,33.28,0
U03819_10,CUST03819,2026-04-01,38.92,14,17.34,1
U03819_11,CUST03819,2026-05-01,17.61,5,11.12,0
U03820_01,CUST03820,2024-12-01,31.58,19,54.73,0
U03820_02,CUST03820,2025-01-01,24.41,15,33.6,0
U03820_03,CUST03820,2025-02-01,16.62,24,19.16,1
U03820_04,CUST03820,2025-03-01,17.85,15,29.87,3
U03820_05,CUST03820,2025-04-01,24.92,18,41.98,0
U03820_06,CUST03820,2025-05-01,32.31,30,38.15,1
U03820_07,CUST03820,2025-06-01,14.07,15,41.14,1
U03820_08,CUST03820,2025-07-01,33.23,10,28.45,0
U03820_09,CUST03820,2025-08-01,16.3,24,37.58,0
U03820_10,CUST03820,2025-09-01,12.27,23,24.56,0
U03820_11,CUST03820,2025-10-01,18.83,12,36.66,0
U03820_12,CUST03820,2025-11-01,18.6,7,30.17,0
U03820_13,CUST03820,2025-12-01,7.15,22,22.78,1
U03820_14,CUST03820,2026-01-01,21.92,11,38.79,0
U03820_15,CUST03820,2026-02-01,54.11,32,52.31,0
U03820_16,CUST03820,2026-03-01,38.41,27,22.54,0
U03820_17,CUST03820,2026-04-01,22.6,10,32.88,2
U03821_01,CUST03821,2024-11-01,23.17,25,27.39,1
U03821_02,CUST03821,2024-12-01,6.63,11,41.22,2
U03821_03,CUST03821,2025-01-01,18.75,19,23.98,2
U03821_04,CUST03821,2025-02-01,25.97,11,33.54,1
U03821_05,CUST03821,2025-03-01,16.28,20,26.0,0
U03821_06,CUST03821,2025-04-01,16.0,14,35.43,1
U03821_07,CUST03821,2025-05-01,9.28,1,4.84,1
U03821_08,CUST03821,2025-06-01,47.19,17,31.86,0
U03821_09,CUST03821,2025-07-01,13.41,29,35.44,1
U03821_10,CUST03821,2025-08-01,35.09,11,34.92,0
U03821_11,CUST03821,2025-09-01,6.88,13,43.85,0
U03821_12,CUST03821,2025-10-01,4.07,8,7.56,3
U03821_13,CUST03821,2025-11-01,24.65,23,35.78,1
U03821_14,CUST03821,2025-12-01,19.16,24,47.31,2
U03821_15,CUST03821,2026-01-01,20.94,26,24.63,1
U03821_16,CUST03821,2026-02-01,10.28,22,32.96,1
U03821_17,CUST03821,2026-03-01,13.59,17,24.51,1
U03821_18,CUST03821,2026-04-01,20.44,17,35.4,0
U03822_01,CUST03822,2025-03-01,18.38,5,0.2,0
U03822_02,CUST03822,2025-04-01,12.5,10,34.83,0
U03822_03,CUST03822,2025-05-01,20.87,24,0.2,1
U03822_04,CUST03822,2025-06-01,8.25,5,14.89,1
U03822_05,CUST03822,2025-07-01,4.74,6,8.07,0
U03822_06,CUST03822,2025-08-01,11.26,5,0.2,0
U03822_07,CUST03822,2025-09-01,21.15,21,12.24,0
U03822_08,CUST03822,2025-10-01,41.04,15,42.24,1
U03822_09,CUST03822,2025-11-01,6.72,17,31.2,1
U03822_10,CUST03822,2025-12-01,16.85,18,26.28,1
U03822_11,CUST03822,2026-01-01,19.37,16,12.8,0
U03822_12,CUST03822,2026-02-01,30.64,8,12.46,0
U03822_13,CUST03822,2026-03-01,28.53,18,42.14,0
U03822_14,CUST03822,2026-04-01,15.77,27,22.06,0
U03822_15,CUST03822,2026-05-01,16.25,16,6.41,1
U03823_01,CUST03823,2024-08-01,55.94,19,18.44,4
U03823_02,CUST03823,2024-09-01,14.16,20,18.22,2
U03823_03,CUST03823,2024-10-01,19.34,5,14.71,5
U03823_04,CUST03823,2024-11-01,9.29,14,32.09,0
U03823_05,CUST03823,2024-12-01,12.9,16,21.34,4
U03823_06,CUST03823,2025-01-01,6.76,18,29.34,1
U03823_07,CUST03823,2025-02-01,13.13,20,9.84,0
U03823_08,CUST03823,2025-03-01,16.76,17,10.45,2
U03823_09,CUST03823,2025-04-01,20.92,13,20.34,2
U03823_10,CUST03823,2025-05-01,7.84,30,19.87,0
U03823_11,CUST03823,2025-06-01,4.58,21,12.18,1
U03823_12,CUST03823,2025-07-01,37.92,15,9.27,2
U03823_13,CUST03823,2025-08-01,50.27,21,12.16,1
U03823_14,CUST03823,2025-09-01,13.28,13,5.0,0
U03823_15,CUST03823,2025-10-01,22.88,27,22.2,0
U03823_16,CUST03823,2025-11-01,16.75,28,17.23,1
U03823_17,CUST03823,2025-12-01,9.46,24,30.13,1
U03824_01,CUST03824,2024-06-01,15.44,12,22.13,1
U03824_02,CUST03824,2024-07-01,55.98,11,37.96,0
U03824_03,CUST03824,2024-08-01,3.58,14,32.52,0
U03824_04,CUST03824,2024-09-01,49.47,15,34.48,1
U03824_05,CUST03824,2024-10-01,16.45,22,6.58,0
U03824_06,CUST03824,2024-11-01,9.55,16,21.67,0
U03824_07,CUST03824,2024-12-01,26.32,15,57.54,2
U03824_08,CUST03824,2025-01-01,23.04,24,33.11,4
U03824_09,CUST03824,2025-02-01,34.15,30,46.19,0
U03824_10,CUST03824,2025-03-01,27.14,8,32.77,1
U03824_11,CUST03824,2025-04-01,11.21,16,29.1,0
U03824_12,CUST03824,2025-05-01,58.6,12,29.01,1
U03824_13,CUST03824,2025-06-01,25.05,28,28.29,0
U03824_14,CUST03824,2025-07-01,41.62,11,48.47,2
U03824_15,CUST03824,2025-08-01,39.12,23,36.42,2
U03824_16,CUST03824,2025-09-01,9.27,30,25.62,2
U03824_17,CUST03824,2025-10-01,15.76,11,57.05,1
U03824_18,CUST03824,2025-11-01,19.88,24,32.38,1
U03825_01,CUST03825,2026-04-01,19.21,13,31.58,3
U03826_01,CUST03826,2024-06-01,19.83,18,38.29,1
U03826_02,CUST03826,2024-07-01,52.68,17,46.01,1
U03826_03,CUST03826,2024-08-01,18.54,21,29.8,1
U03826_04,CUST03826,2024-09-01,18.44,18,35.13,1
U03826_05,CUST03826,2024-10-01,20.77,11,27.13,1
U03826_06,CUST03826,2024-11-01,38.55,15,28.27,2
U03826_07,CUST03826,2024-12-01,10.74,22,26.71,0
U03826_08,CUST03826,2025-01-01,9.72,20,43.86,1
U03826_09,CUST03826,2025-02-01,12.07,20,21.58,1
U03826_10,CUST03826,2025-03-01,13.17,24,32.48,2
