Payment_ID,Customer_ID,Payment_Date,Amount,Payment_Method,Payment_Status
PAY0029959,CUST03055,2024-03-07,499,Debit Card,Success
PAY0029960,CUST03055,2024-04-07,499,Debit Card,Success
PAY0029961,CUST03055,2024-05-07,499,Debit Card,Success
PAY0029962,CUST03055,2024-06-07,499,Debit Card,Success
PAY0029963,CUST03055,2024-07-07,499,Debit Card,Success
PAY0029964,CUST03055,2024-08-07,499,Debit Card,Success
PAY0029965,CUST03055,2024-09-07,499,Debit Card,Success
PAY0029966,CUST03055,2024-10-07,499,Debit Card,Success
PAY0029967,CUST03055,2024-11-07,499,Debit Card,Success
PAY0029968,CUST03055,2024-12-07,499,Debit Card,Success
PAY0029969,CUST03055,2025-01-07,499,Debit Card,Success
PAY0029970,CUST03055,2025-02-07,499,Debit Card,Success
PAY0029971,CUST03056,2024-03-22,499,Debit Card,Success
PAY0029972,CUST03056,2024-04-22,499,Debit Card,Success
PAY0029973,CUST03056,2024-05-22,499,Debit Card,Failed
PAY0029974,CUST03056,2024-06-22,499,Debit Card,Success
PAY0029975,CUST03056,2024-07-22,499,Debit Card,Success
PAY0029976,CUST03056,2024-08-22,499,Debit Card,Success
PAY0029977,CUST03056,2024-09-22,499,Debit Card,Success
PAY0029978,CUST03056,2024-10-22,499,Debit Card,Success
PAY0029979,CUST03056,2024-11-22,499,Debit Card,Success
PAY0029980,CUST03056,2024-12-22,499,Debit Card,Success
PAY0029981,CUST03056,2025-01-22,499,Debit Card,Success
PAY0029982,CUST03056,2025-02-22,499,Debit Card,Success
PAY0029983,CUST03057,2024-04-24,1199,Debit Card,Failed
PAY0029984,CUST03057,2024-05-24,1199,Debit Card,Success
PAY0029985,CUST03057,2024-06-24,1199,Debit Card,Success
PAY0029986,CUST03057,2024-07-24,1199,Debit Card,Success
PAY0029987,CUST03057,2024-08-24,1199,Debit Card,Success
PAY0029988,CUST03057,2024-09-24,1199,Debit Card,Success
PAY0029989,CUST03057,2024-10-24,1199,Debit Card,Success
PAY0029990,CUST03057,2024-11-24,1199,Debit Card,Success
PAY0029991,CUST03057,2024-12-24,1199,Debit Card,Success
PAY0029992,CUST03057,2025-01-24,1199,Debit Card,Success
PAY0029993,CUST03057,2025-02-24,1199,Debit Card,Success
PAY0029994,CUST03057,2025-03-24,1199,Debit Card,Failed
PAY0029995,CUST03058,2024-07-10,14388,AutoPay,Success
PAY0029996,CUST03058,2024-08-10,1199,AutoPay,Success
PAY0029997,CUST03058,2024-09-10,14388,AutoPay,Success
PAY0029998,CUST03058,2024-10-10,3597,AutoPay,Success
PAY0029999,CUST03058,2024-11-10,2398,AutoPay,Success
PAY0030000,CUST03058,2024-12-10,14388,AutoPay,Success
PAY0030001,CUST03058,2025-01-10,3597,AutoPay,Success
PAY0030002,CUST03058,2025-02-10,1199,AutoPay,Success
PAY0030003,CUST03058,2025-03-10,1199,AutoPay,Success
PAY0030004,CUST03058,2025-04-10,1199,AutoPay,Success
PAY0030005,CUST03058,2025-05-10,1199,AutoPay,Success
PAY0030006,CUST03058,2025-06-10,2398,AutoPay,Success
PAY0030007,CUST03059,2024-02-09,499,AutoPay,Success
PAY0030008,CUST03059,2024-03-09,499,AutoPay,Success
PAY0030009,CUST03059,2024-04-09,1497,AutoPay,Success
PAY0030010,CUST03059,2024-05-09,1497,AutoPay,Success
PAY0030011,CUST03059,2024-06-09,5988,AutoPay,Success
PAY0030012,CUST03059,2024-07-09,1497,AutoPay,Success
PAY0030013,CUST03059,2024-08-09,499,AutoPay,Success
PAY0030014,CUST03059,2024-09-09,499,AutoPay,Success
PAY0030015,CUST03059,2024-10-09,5988,AutoPay,Success
PAY0030016,CUST03059,2024-11-09,1497,AutoPay,Success
PAY0030017,CUST03059,2024-12-09,998,AutoPay,Success
PAY0030018,CUST03059,2025-01-09,5988,AutoPay,Success
PAY0030019,CUST03060,2024-04-23,17988,Debit Card,Success
PAY0030020,CUST03060,2024-05-23,4497,Debit Card,Success
PAY0030021,CUST03060,2024-06-23,1499,Debit Card,Success
PAY0030022,CUST03060,2024-07-23,4497,Debit Card,Success
PAY0030023,CUST03060,2024-08-23,1499,Debit Card,Success
PAY0030024,CUST03060,2024-09-23,1499,Debit Card,Success
PAY0030025,CUST03060,2024-10-23,1499,Debit Card,Success
PAY0030026,CUST03060,2024-11-23,17988,Debit Card,Success
PAY0030027,CUST03060,2024-12-23,1499,Debit Card,Success
PAY0030028,CUST03060,2025-01-23,1499,Debit Card,Success
PAY0030029,CUST03060,2025-02-23,17988,Debit Card,Success
PAY0030030,CUST03060,2025-03-23,1499,Debit Card,Success
PAY0030031,CUST03061,2026-04-20,1199,Net Banking,Success
PAY0030032,CUST03062,2025-07-15,998,Credit Card,Success
PAY0030033,CUST03062,2025-08-15,998,Credit Card,Success
PAY0030034,CUST03062,2025-09-15,998,Credit Card,Success
PAY0030035,CUST03062,2025-10-15,1497,Credit Card,Failed
PAY0030036,CUST03062,2025-11-15,1497,Credit Card,Success
PAY0030037,CUST03062,2025-12-15,499,Credit Card,Success
PAY0030038,CUST03062,2026-01-15,5988,Credit Card,Success
PAY0030039,CUST03062,2026-02-15,998,Credit Card,Success
PAY0030040,CUST03062,2026-03-15,998,Credit Card,Success
PAY0030041,CUST03062,2026-04-15,998,Credit Card,Success
PAY0030042,CUST03063,2025-06-03,799,UPI,Success
PAY0030043,CUST03063,2025-07-03,799,UPI,Success
PAY0030044,CUST03063,2025-08-03,799,UPI,Success
PAY0030045,CUST03063,2025-09-03,799,UPI,Success
PAY0030046,CUST03063,2025-10-03,799,UPI,Success
PAY0030047,CUST03063,2025-11-03,799,UPI,Failed
PAY0030048,CUST03063,2025-12-03,799,UPI,Failed
PAY0030049,CUST03063,2026-01-03,799,UPI,Success
PAY0030050,CUST03063,2026-02-03,799,UPI,Success
PAY0030051,CUST03063,2026-03-03,799,UPI,Success
PAY0030052,CUST03063,2026-04-03,799,UPI,Failed
PAY0030053,CUST03064,2024-03-26,499,Net Banking,Success
PAY0030054,CUST03064,2024-04-26,5988,Net Banking,Success
PAY0030055,CUST03064,2024-05-26,499,Net Banking,Success
PAY0030056,CUST03064,2024-06-26,998,Net Banking,Success
PAY0030057,CUST03064,2024-07-26,998,Net Banking,Success
PAY0030058,CUST03064,2024-08-26,499,Net Banking,Success
PAY0030059,CUST03064,2024-09-26,5988,Net Banking,Success
PAY0030060,CUST03064,2024-10-26,998,Net Banking,Success
PAY0030061,CUST03064,2024-11-26,5988,Net Banking,Success
PAY0030062,CUST03064,2024-12-26,499,Net Banking,Success
PAY0030063,CUST03064,2025-01-26,499,Net Banking,Success
PAY0030064,CUST03064,2025-02-26,499,Net Banking,Success
PAY0030065,CUST03065,2025-04-01,799,Net Banking,Success
PAY0030066,CUST03065,2025-05-01,799,Net Banking,Success
PAY0030067,CUST03065,2025-06-01,799,Net Banking,Success
PAY0030068,CUST03065,2025-07-01,799,Net Banking,Success
PAY0030069,CUST03065,2025-08-01,799,Net Banking,Success
PAY0030070,CUST03065,2025-09-01,799,Net Banking,Success
PAY0030071,CUST03065,2025-10-01,799,Net Banking,Success
PAY0030072,CUST03065,2025-11-01,799,Net Banking,Success
PAY0030073,CUST03065,2025-12-01,799,Net Banking,Success
PAY0030074,CUST03065,2026-01-01,799,Net Banking,Success
PAY0030075,CUST03065,2026-02-01,799,Net Banking,Failed
PAY0030076,CUST03065,2026-03-01,799,Net Banking,Failed
PAY0030077,CUST03066,2025-08-23,1199,Credit Card,Success
PAY0030078,CUST03066,2025-09-23,1199,Credit Card,Success
PAY0030079,CUST03066,2025-10-23,1199,Credit Card,Success
PAY0030080,CUST03066,2025-11-23,1199,Credit Card,Success
PAY0030081,CUST03066,2025-12-23,1199,Credit Card,Success
PAY0030082,CUST03066,2026-01-23,1199,Credit Card,Success
PAY0030083,CUST03066,2026-02-23,1199,Credit Card,Success
PAY0030084,CUST03066,2026-03-23,1199,Credit Card,Success
PAY0030085,CUST03066,2026-04-23,1199,Credit Card,Failed
PAY0030086,CUST03066,2026-05-23,1199,Credit Card,Success
PAY0030087,CUST03067,2025-10-20,1199,UPI,Success
PAY0030088,CUST03067,2025-11-20,1199,UPI,Success
PAY0030089,CUST03067,2025-12-20,1199,UPI,Success
PAY0030090,CUST03067,2026-01-20,1199,UPI,Success
PAY0030091,CUST03067,2026-02-20,1199,UPI,Success
PAY0030092,CUST03067,2026-03-20,1199,UPI,Failed
PAY0030093,CUST03067,2026-04-20,1199,UPI,Success
PAY0030094,CUST03068,2025-07-15,1199,AutoPay,Success
PAY0030095,CUST03068,2025-08-15,1199,AutoPay,Success
PAY0030096,CUST03068,2025-09-15,1199,AutoPay,Success
PAY0030097,CUST03068,2025-10-15,1199,AutoPay,Success
PAY0030098,CUST03068,2025-11-15,1199,AutoPay,Success
PAY0030099,CUST03068,2025-12-15,1199,AutoPay,Success
PAY0030100,CUST03068,2026-01-15,1199,AutoPay,Success
PAY0030101,CUST03068,2026-02-15,1199,AutoPay,Success
PAY0030102,CUST03068,2026-03-15,1199,AutoPay,Success
PAY0030103,CUST03068,2026-04-15,1199,AutoPay,Success
PAY0030104,CUST03069,2026-03-28,5988,Debit Card,Success
PAY0030105,CUST03069,2026-04-28,499,Debit Card,Success
PAY0030106,CUST03070,2025-09-02,1499,AutoPay,Success
PAY0030107,CUST03070,2025-10-02,1499,AutoPay,Success
PAY0030108,CUST03070,2025-11-02,1499,AutoPay,Success
PAY0030109,CUST03070,2025-12-02,1499,AutoPay,Success
PAY0030110,CUST03070,2026-01-02,1499,AutoPay,Success
PAY0030111,CUST03070,2026-02-02,1499,AutoPay,Success
PAY0030112,CUST03070,2026-03-02,1499,AutoPay,Success
PAY0030113,CUST03070,2026-04-02,1499,AutoPay,Success
PAY0030114,CUST03070,2026-05-02,1499,AutoPay,Success
PAY0030115,CUST03071,2024-08-28,2398,UPI,Success
PAY0030116,CUST03071,2024-09-28,2398,UPI,Success
PAY0030117,CUST03071,2024-10-28,1199,UPI,Failed
PAY0030118,CUST03071,2024-11-28,1199,UPI,Success
PAY0030119,CUST03071,2024-12-28,1199,UPI,Failed
PAY0030120,CUST03071,2025-01-28,14388,UPI,Success
PAY0030121,CUST03071,2025-02-28,14388,UPI,Failed
PAY0030122,CUST03071,2025-03-28,1199,UPI,Success
PAY0030123,CUST03071,2025-04-28,1199,UPI,Success
PAY0030124,CUST03071,2025-05-28,1199,UPI,Success
PAY0030125,CUST03071,2025-06-28,2398,UPI,Success
PAY0030126,CUST03071,2025-07-28,1199,UPI,Success
PAY0030127,CUST03072,2025-10-19,1499,Credit Card,Success
PAY0030128,CUST03072,2025-11-19,1499,Credit Card,Success
PAY0030129,CUST03072,2025-12-19,1499,Credit Card,Success
PAY0030130,CUST03072,2026-01-19,1499,Credit Card,Success
PAY0030131,CUST03072,2026-02-19,1499,Credit Card,Success
PAY0030132,CUST03072,2026-03-19,1499,Credit Card,Success
PAY0030133,CUST03072,2026-04-19,1499,Credit Card,Failed
PAY0030134,CUST03073,2024-02-06,1499,AutoPay,Success
PAY0030135,CUST03073,2024-03-06,1499,AutoPay,Success
PAY0030136,CUST03073,2024-04-06,1499,AutoPay,Success
PAY0030137,CUST03073,2024-05-06,1499,AutoPay,Success
PAY0030138,CUST03073,2024-06-06,1499,AutoPay,Success
PAY0030139,CUST03073,2024-07-06,1499,AutoPay,Success
PAY0030140,CUST03073,2024-08-06,1499,AutoPay,Success
PAY0030141,CUST03073,2024-09-06,1499,AutoPay,Success
PAY0030142,CUST03073,2024-10-06,1499,AutoPay,Success
PAY0030143,CUST03073,2024-11-06,1499,AutoPay,Success
PAY0030144,CUST03073,2024-12-06,1499,AutoPay,Success
PAY0030145,CUST03073,2025-01-06,1499,AutoPay,Success
PAY0030146,CUST03074,2025-01-03,1199,Debit Card,Success
PAY0030147,CUST03074,2025-02-03,1199,Debit Card,Success
PAY0030148,CUST03074,2025-03-03,3597,Debit Card,Success
PAY0030149,CUST03074,2025-04-03,1199,Debit Card,Success
PAY0030150,CUST03074,2025-05-03,2398,Debit Card,Success
PAY0030151,CUST03074,2025-06-03,1199,Debit Card,Success
PAY0030152,CUST03074,2025-07-03,3597,Debit Card,Success
PAY0030153,CUST03074,2025-08-03,1199,Debit Card,Success
PAY0030154,CUST03074,2025-09-03,1199,Debit Card,Success
PAY0030155,CUST03074,2025-10-03,1199,Debit Card,Success
PAY0030156,CUST03074,2025-11-03,2398,Debit Card,Success
PAY0030157,CUST03074,2025-12-03,3597,Debit Card,Success
PAY0030158,CUST03075,2024-02-15,1499,UPI,Success
PAY0030159,CUST03075,2024-03-15,1499,UPI,Success
PAY0030160,CUST03075,2024-04-15,1499,UPI,Success
PAY0030161,CUST03075,2024-05-15,1499,UPI,Success
PAY0030162,CUST03075,2024-06-15,1499,UPI,Success
PAY0030163,CUST03075,2024-07-15,1499,UPI,Success
PAY0030164,CUST03075,2024-08-15,1499,UPI,Success
PAY0030165,CUST03075,2024-09-15,1499,UPI,Failed
PAY0030166,CUST03075,2024-10-15,1499,UPI,Success
PAY0030167,CUST03075,2024-11-15,1499,UPI,Success
PAY0030168,CUST03075,2024-12-15,1499,UPI,Success
PAY0030169,CUST03075,2025-01-15,1499,UPI,Success
PAY0030170,CUST03076,2024-09-12,799,UPI,Success
PAY0030171,CUST03076,2024-10-12,799,UPI,Success
PAY0030172,CUST03076,2024-11-12,799,UPI,Success
PAY0030173,CUST03076,2024-12-12,799,UPI,Success
PAY0030174,CUST03076,2025-01-12,799,UPI,Success
PAY0030175,CUST03076,2025-02-12,799,UPI,Success
PAY0030176,CUST03076,2025-03-12,799,UPI,Success
PAY0030177,CUST03076,2025-04-12,799,UPI,Success
PAY0030178,CUST03076,2025-05-12,799,UPI,Success
PAY0030179,CUST03076,2025-06-12,799,UPI,Success
PAY0030180,CUST03076,2025-07-12,799,UPI,Success
PAY0030181,CUST03076,2025-08-12,799,UPI,Success
PAY0030182,CUST03077,2025-09-03,1199,AutoPay,Success
PAY0030183,CUST03077,2025-10-03,1199,AutoPay,Success
PAY0030184,CUST03077,2025-11-03,1199,AutoPay,Success
PAY0030185,CUST03077,2025-12-03,1199,AutoPay,Success
PAY0030186,CUST03077,2026-01-03,1199,AutoPay,Success
PAY0030187,CUST03077,2026-02-03,1199,AutoPay,Success
PAY0030188,CUST03077,2026-03-03,1199,AutoPay,Success
PAY0030189,CUST03077,2026-04-03,1199,AutoPay,Success
PAY0030190,CUST03077,2026-05-03,1199,AutoPay,Success
PAY0030191,CUST03078,2025-05-25,499,AutoPay,Success
PAY0030192,CUST03078,2025-06-25,499,AutoPay,Success
PAY0030193,CUST03078,2025-07-25,499,AutoPay,Success
PAY0030194,CUST03078,2025-08-25,499,AutoPay,Success
PAY0030195,CUST03078,2025-09-25,499,AutoPay,Success
PAY0030196,CUST03078,2025-10-25,499,AutoPay,Success
PAY0030197,CUST03078,2025-11-25,499,AutoPay,Success
PAY0030198,CUST03078,2025-12-25,499,AutoPay,Success
PAY0030199,CUST03078,2026-01-25,499,AutoPay,Success
PAY0030200,CUST03078,2026-02-25,499,AutoPay,Success
PAY0030201,CUST03078,2026-03-25,499,AutoPay,Success
PAY0030202,CUST03078,2026-04-25,499,AutoPay,Success
PAY0030203,CUST03079,2025-12-07,499,UPI,Success
PAY0030204,CUST03079,2026-01-07,499,UPI,Success
PAY0030205,CUST03079,2026-02-07,499,UPI,Success
PAY0030206,CUST03079,2026-03-07,499,UPI,Success
PAY0030207,CUST03079,2026-04-07,499,UPI,Failed
PAY0030208,CUST03080,2026-03-25,1497,AutoPay,Success
PAY0030209,CUST03080,2026-04-25,1497,AutoPay,Success
PAY0030210,CUST03081,2024-08-10,1199,AutoPay,Success
PAY0030211,CUST03081,2024-09-10,1199,AutoPay,Success
PAY0030212,CUST03081,2024-10-10,1199,AutoPay,Success
PAY0030213,CUST03081,2024-11-10,1199,AutoPay,Success
PAY0030214,CUST03081,2024-12-10,1199,AutoPay,Success
PAY0030215,CUST03081,2025-01-10,1199,AutoPay,Success
PAY0030216,CUST03081,2025-02-10,1199,AutoPay,Success
PAY0030217,CUST03081,2025-03-10,1199,AutoPay,Success
PAY0030218,CUST03081,2025-04-10,1199,AutoPay,Success
PAY0030219,CUST03081,2025-05-10,1199,AutoPay,Success
PAY0030220,CUST03081,2025-06-10,1199,AutoPay,Success
PAY0030221,CUST03081,2025-07-10,1199,AutoPay,Success
PAY0030222,CUST03082,2025-02-24,1199,Credit Card,Success
PAY0030223,CUST03082,2025-03-24,1199,Credit Card,Success
PAY0030224,CUST03082,2025-04-24,1199,Credit Card,Failed
PAY0030225,CUST03082,2025-05-24,1199,Credit Card,Success
PAY0030226,CUST03082,2025-06-24,1199,Credit Card,Success
PAY0030227,CUST03082,2025-07-24,1199,Credit Card,Success
PAY0030228,CUST03082,2025-08-24,1199,Credit Card,Success
PAY0030229,CUST03082,2025-09-24,1199,Credit Card,Success
PAY0030230,CUST03082,2025-10-24,1199,Credit Card,Success
PAY0030231,CUST03082,2025-11-24,1199,Credit Card,Success
PAY0030232,CUST03082,2025-12-24,1199,Credit Card,Success
PAY0030233,CUST03082,2026-01-24,1199,Credit Card,Success
PAY0030234,CUST03083,2025-01-21,1199,Credit Card,Success
PAY0030235,CUST03083,2025-02-21,1199,Credit Card,Success
PAY0030236,CUST03083,2025-03-21,1199,Credit Card,Success
PAY0030237,CUST03083,2025-04-21,1199,Credit Card,Failed
PAY0030238,CUST03083,2025-05-21,1199,Credit Card,Success
PAY0030239,CUST03083,2025-06-21,1199,Credit Card,Success
PAY0030240,CUST03083,2025-07-21,1199,Credit Card,Success
PAY0030241,CUST03083,2025-08-21,1199,Credit Card,Success
PAY0030242,CUST03083,2025-09-21,1199,Credit Card,Success
PAY0030243,CUST03083,2025-10-21,1199,Credit Card,Success
PAY0030244,CUST03083,2025-11-21,1199,Credit Card,Success
PAY0030245,CUST03083,2025-12-21,1199,Credit Card,Success
PAY0030246,CUST03084,2025-03-28,1199,AutoPay,Success
PAY0030247,CUST03084,2025-04-28,1199,AutoPay,Success
PAY0030248,CUST03084,2025-05-28,1199,AutoPay,Success
PAY0030249,CUST03084,2025-06-28,1199,AutoPay,Success
PAY0030250,CUST03084,2025-07-28,1199,AutoPay,Success
PAY0030251,CUST03084,2025-08-28,1199,AutoPay,Success
PAY0030252,CUST03084,2025-09-28,1199,AutoPay,Success
PAY0030253,CUST03084,2025-10-28,1199,AutoPay,Success
PAY0030254,CUST03084,2025-11-28,1199,AutoPay,Failed
PAY0030255,CUST03084,2025-12-28,1199,AutoPay,Success
PAY0030256,CUST03084,2026-01-28,1199,AutoPay,Success
PAY0030257,CUST03084,2026-02-28,1199,AutoPay,Success
PAY0030258,CUST03085,2024-06-11,1199,Credit Card,Success
PAY0030259,CUST03085,2024-07-11,1199,Credit Card,Success
PAY0030260,CUST03085,2024-08-11,1199,Credit Card,Success
PAY0030261,CUST03085,2024-09-11,1199,Credit Card,Success
PAY0030262,CUST03085,2024-10-11,1199,Credit Card,Success
PAY0030263,CUST03085,2024-11-11,1199,Credit Card,Success
PAY0030264,CUST03085,2024-12-11,1199,Credit Card,Success
PAY0030265,CUST03085,2025-01-11,1199,Credit Card,Success
PAY0030266,CUST03085,2025-02-11,1199,Credit Card,Success
PAY0030267,CUST03085,2025-03-11,1199,Credit Card,Success
PAY0030268,CUST03085,2025-04-11,1199,Credit Card,Success
PAY0030269,CUST03085,2025-05-11,1199,Credit Card,Success
PAY0030270,CUST03086,2025-11-05,499,Net Banking,Failed
PAY0030271,CUST03086,2025-12-05,499,Net Banking,Success
PAY0030272,CUST03086,2026-01-05,499,Net Banking,Success
PAY0030273,CUST03086,2026-02-05,998,Net Banking,Success
PAY0030274,CUST03086,2026-03-05,998,Net Banking,Success
PAY0030275,CUST03086,2026-04-05,499,Net Banking,Failed
PAY0030276,CUST03087,2025-06-01,1199,Debit Card,Success
PAY0030277,CUST03087,2025-07-01,1199,Debit Card,Success
PAY0030278,CUST03087,2025-08-01,1199,Debit Card,Success
PAY0030279,CUST03087,2025-09-01,1199,Debit Card,Success
PAY0030280,CUST03087,2025-10-01,1199,Debit Card,Success
PAY0030281,CUST03087,2025-11-01,1199,Debit Card,Success
PAY0030282,CUST03087,2025-12-01,1199,Debit Card,Failed
PAY0030283,CUST03087,2026-01-01,1199,Debit Card,Success
PAY0030284,CUST03087,2026-02-01,1199,Debit Card,Success
PAY0030285,CUST03087,2026-03-01,1199,Debit Card,Success
PAY0030286,CUST03087,2026-04-01,1199,Debit Card,Success
PAY0030287,CUST03088,2025-07-24,14388,UPI,Success
PAY0030288,CUST03088,2025-08-24,1199,UPI,Success
PAY0030289,CUST03088,2025-09-24,2398,UPI,Success
PAY0030290,CUST03088,2025-10-24,2398,UPI,Success
PAY0030291,CUST03088,2025-11-24,3597,UPI,Success
PAY0030292,CUST03088,2025-12-24,1199,UPI,Success
PAY0030293,CUST03088,2026-01-24,3597,UPI,Success
PAY0030294,CUST03088,2026-02-24,1199,UPI,Success
PAY0030295,CUST03088,2026-03-24,1199,UPI,Success
PAY0030296,CUST03088,2026-04-24,1199,UPI,Success
PAY0030297,CUST03089,2025-09-13,1499,Credit Card,Success
PAY0030298,CUST03089,2025-10-13,1499,Credit Card,Success
PAY0030299,CUST03089,2025-11-13,17988,Credit Card,Success
PAY0030300,CUST03089,2025-12-13,1499,Credit Card,Success
PAY0030301,CUST03089,2026-01-13,1499,Credit Card,Success
PAY0030302,CUST03089,2026-02-13,2998,Credit Card,Success
PAY0030303,CUST03089,2026-03-13,1499,Credit Card,Success
PAY0030304,CUST03089,2026-04-13,2998,Credit Card,Success
PAY0030305,CUST03089,2026-05-13,4497,Credit Card,Success
PAY0030306,CUST03090,2026-03-28,1499,UPI,Success
PAY0030307,CUST03090,2026-04-28,1499,UPI,Success
PAY0030308,CUST03091,2024-03-04,3597,UPI,Failed
PAY0030309,CUST03091,2024-04-04,14388,UPI,Success
PAY0030310,CUST03091,2024-05-04,14388,UPI,Failed
PAY0030311,CUST03091,2024-06-04,1199,UPI,Success
PAY0030312,CUST03091,2024-07-04,1199,UPI,Failed
PAY0030313,CUST03091,2024-08-04,1199,UPI,Success
PAY0030314,CUST03091,2024-09-04,1199,UPI,Success
PAY0030315,CUST03091,2024-10-04,3597,UPI,Success
PAY0030316,CUST03091,2024-11-04,1199,UPI,Success
PAY0030317,CUST03091,2024-12-04,1199,UPI,Success
PAY0030318,CUST03091,2025-01-04,2398,UPI,Success
PAY0030319,CUST03091,2025-02-04,3597,UPI,Success
PAY0030320,CUST03092,2025-06-17,799,UPI,Success
PAY0030321,CUST03092,2025-07-17,2397,UPI,Success
PAY0030322,CUST03092,2025-08-17,799,UPI,Success
PAY0030323,CUST03092,2025-09-17,9588,UPI,Failed
PAY0030324,CUST03092,2025-10-17,799,UPI,Success
PAY0030325,CUST03092,2025-11-17,9588,UPI,Success
PAY0030326,CUST03092,2025-12-17,9588,UPI,Success
PAY0030327,CUST03092,2026-01-17,799,UPI,Success
PAY0030328,CUST03092,2026-02-17,1598,UPI,Success
PAY0030329,CUST03092,2026-03-17,2397,UPI,Success
PAY0030330,CUST03092,2026-04-17,1598,UPI,Failed
PAY0030331,CUST03093,2025-04-02,5988,Credit Card,Failed
PAY0030332,CUST03093,2025-05-02,5988,Credit Card,Success
PAY0030333,CUST03093,2025-06-02,998,Credit Card,Success
PAY0030334,CUST03093,2025-07-02,5988,Credit Card,Success
PAY0030335,CUST03093,2025-08-02,499,Credit Card,Success
PAY0030336,CUST03093,2025-09-02,5988,Credit Card,Success
PAY0030337,CUST03093,2025-10-02,499,Credit Card,Success
PAY0030338,CUST03093,2025-11-02,998,Credit Card,Success
PAY0030339,CUST03093,2025-12-02,998,Credit Card,Success
PAY0030340,CUST03093,2026-01-02,499,Credit Card,Success
PAY0030341,CUST03093,2026-02-02,499,Credit Card,Failed
PAY0030342,CUST03093,2026-03-02,998,Credit Card,Success
PAY0030343,CUST03094,2024-03-10,1199,Debit Card,Success
PAY0030344,CUST03094,2024-04-10,1199,Debit Card,Success
PAY0030345,CUST03094,2024-05-10,1199,Debit Card,Success
PAY0030346,CUST03094,2024-06-10,1199,Debit Card,Success
PAY0030347,CUST03094,2024-07-10,1199,Debit Card,Success
PAY0030348,CUST03094,2024-08-10,1199,Debit Card,Success
